"x","y","z"
-1.76,2.32816758060067,"B"
-1.75,2.08542054936377,"A"
-1.74,3.85476077075256,"A"
-1.73,3.85616458943821,"A"
-1.72,3.98825258726254,"A"
-1.71,2.76965275485417,"A"
-1.7,3.36373599004691,"A"
-1.69,2.80470664975261,"A"
-1.68,3.19311004014765,"A"
-1.67,2.89508194153705,"A"
-1.66,1.48996000349626,"B"
-1.65,3.504760896356,"A"
-1.64,3.347294057532,"A"
-1.63,4.25796786778817,"A"
-1.62,3.55291465433142,"A"
-1.61,5.24186055796926,"A"
-1.6,3.3687869283351,"A"
-1.59,3.06463274113235,"A"
-1.58,1.89340704821715,"A"
-1.57,3.11033861034776,"A"
-1.56,3.73871268779674,"A"
-1.55,5.80875317499068,"A"
-1.54,4.02582668552169,"A"
-1.53,3.93779773399304,"A"
-1.52,4.12010331629579,"A"
-1.51,3.21837022249969,"A"
-1.5,2.67637613402376,"A"
-1.49,2.2510947901883,"B"
-1.48,2.81928443864224,"A"
-1.47,2.95969628278361,"A"
-1.46,3.2055967515245,"A"
-1.45,3.05548594350279,"A"
-1.44,2.58535051441451,"A"
-1.43,2.53531850377284,"B"
-1.42,2.5607902298042,"B"
-1.41,3.53313159098493,"A"
-1.4,3.8514235399636,"A"
-1.39,3.33458511544408,"A"
-1.38,4.04035162244238,"A"
-1.37,3.41344275721376,"A"
-1.36,2.04865010888389,"B"
-1.35,2.79632627445866,"A"
-1.34,3.4737620400267,"A"
-1.33,4.05077332178144,"A"
-1.32,1.85243548174371,"B"
-1.31,4.63751935992426,"A"
-1.3,3.46009417992899,"A"
-1.29,3.66563266674926,"A"
-1.28,2.14157874369237,"A"
-1.27,3.52494886596243,"A"
-1.26,2.34261730662742,"A"
-1.25,3.34172108852876,"A"
-1.24,1.32474138180759,"A"
-1.23,3.52262197035914,"A"
-1.22,4.17015246220362,"A"
-1.21,2.49179816436845,"B"
-1.2,2.41217280627062,"B"
-1.19,4.54697873057862,"A"
-1.18,3.7567558219582,"A"
-1.17,4.44711216122152,"A"
-1.16,2.04416047350612,"A"
-1.15,1.59523407638885,"B"
-1.14,4.02220968747136,"A"
-1.13,3.28106525435922,"B"
-1.12,4.2010883514686,"A"
-1.11,2.24101701995842,"B"
-1.1,4.72074945528533,"A"
-1.09,3.98832340246857,"A"
-1.08,3.30104138925932,"A"
-1.07,3.78603607469203,"A"
-1.06,4.51488790673132,"A"
-1.05,4.03986469785758,"A"
-1.04,2.60135027358759,"B"
-1.03,2.34735802605415,"B"
-1.02,3.65718846003574,"A"
-1.01,2.77268742659648,"A"
-1,4.10716544180933,"A"
-0.99,0.496523683722833,"B"
-0.98,2.11669517052864,"B"
-0.970000000000001,3.40018678103644,"A"
-0.959999999999999,3.8307769824088,"A"
-0.949999999999999,2.69500697759746,"B"
-0.94,5.02333811028749,"B"
-0.93,4.33475683874564,"A"
-0.92,2.5096658410763,"B"
-0.91,3.7575731141001,"A"
-0.9,2.74236286858436,"A"
-0.890000000000001,2.21826130776125,"B"
-0.879999999999999,4.40582789509289,"A"
-0.869999999999999,4.16011594882876,"B"
-0.859999999999999,2.06045665549014,"B"
-0.85,2.0101499424995,"B"
-0.84,2.92154096827459,"A"
-0.83,2.45315218243694,"B"
-0.82,3.28234144519487,"A"
-0.81,4.36875456312285,"A"
-0.799999999999999,4.01753368825685,"A"
-0.789999999999999,1.87354690997004,"B"
-0.779999999999999,5.32903593432526,"A"
-0.77,3.74757819530072,"A"
-0.76,5.28868980006178,"A"
-0.75,1.2973202548722,"A"
-0.74,2.48205825632255,"B"
-0.73,5.09232165457769,"A"
-0.720000000000001,2.45777923936351,"B"
-0.709999999999999,4.06142607903572,"A"
-0.699999999999999,3.6155527867145,"A"
-0.69,2.82607253272644,"A"
-0.68,3.68711499532897,"A"
-0.67,1.46264383965562,"B"
-0.66,2.18752609011965,"A"
-0.65,3.70148007259529,"A"
-0.640000000000001,2.67864871681344,"B"
-0.629999999999999,2.94546175764971,"A"
-0.619999999999999,4.47914023572934,"A"
-0.609999999999999,1.79203700316529,"B"
-0.6,2.97080647762947,"B"
-0.59,2.47680984554171,"B"
-0.58,3.53674635411728,"A"
-0.57,2.15104892643229,"B"
-0.56,2.43966981440721,"A"
-0.549999999999999,3.46329120622696,"A"
-0.539999999999999,0.579132021298426,"B"
-0.529999999999999,0.0790423172282906,"A"
-0.52,4.19681968308896,"A"
-0.51,3.85498688083369,"A"
-0.5,3.25828528562037,"A"
-0.49,2.71792557954905,"B"
-0.48,4.65114809659287,"A"
-0.470000000000001,4.97423595764911,"A"
-0.459999999999999,2.5075148443721,"B"
-0.449999999999999,3.26084310230373,"A"
-0.44,2.85814663228145,"A"
-0.43,5.27118850945797,"A"
-0.42,3.39981461326142,"A"
-0.41,3.27934821969319,"A"
-0.4,3.61454516635006,"A"
-0.390000000000001,2.39910922219385,"B"
-0.379999999999999,3.40367998970847,"A"
-0.369999999999999,2.68471792559709,"B"
-0.359999999999999,1.70507242880431,"B"
-0.35,4.45218177949164,"A"
-0.34,3.0370998471969,"A"
-0.33,2.32280242633033,"B"
-0.32,5.46926837575794,"A"
-0.31,3.88833815205489,"A"
-0.299999999999999,4.81447110071366,"A"
-0.289999999999999,2.05437595989197,"B"
-0.279999999999999,4.07391293072571,"A"
-0.27,4.93492914471209,"A"
-0.26,4.65466048201175,"A"
-0.25,3.1091783713078,"A"
-0.24,3.50899500254043,"A"
-0.23,2.99815059721386,"A"
-0.220000000000001,4.24013077667172,"A"
-0.209999999999999,3.47349195692258,"A"
-0.199999999999999,3.6063075933395,"A"
-0.19,2.81505056206111,"A"
-0.18,3.26395828212943,"A"
-0.17,4.37487711787624,"A"
-0.16,2.24622678742043,"A"
-0.15,3.49920088026092,"A"
-0.140000000000001,2.48041739627853,"B"
-0.129999999999999,1.94583576571641,"B"
-0.119999999999999,2.1790375680216,"B"
-0.109999999999999,1.86548240887708,"B"
-0.0999999999999996,3.06033222631009,"A"
-0.0899999999999999,4.03166357720722,"A"
-0.0800000000000001,4.59947650021578,"A"
-0.0700000000000003,3.67663185452324,"A"
-0.0600000000000005,2.48276995330581,"A"
-0.0499999999999989,2.84051665022236,"B"
-0.0399999999999991,1.80199962066517,"B"
-0.0299999999999994,4.59393410783688,"A"
-0.0199999999999996,1.96999871783367,"B"
-0.00999999999999979,3.84646774284422,"A"
0,2.80658316212993,"B"
0.00999999999999979,3.64054310820103,"A"
0.0199999999999996,3.56460025417543,"A"
0.0299999999999994,2.7140131887842,"B"
0.0400000000000009,2.81727480027636,"B"
0.0500000000000007,4.76306844849492,"A"
0.0600000000000005,1.67786156664306,"B"
0.0700000000000003,4.36226364229386,"A"
0.0800000000000001,3.99612566288374,"A"
0.0899999999999999,2.91209109823105,"A"
0.0999999999999996,4.53312114648106,"A"
0.109999999999999,3.3852082778831,"B"
0.120000000000001,1.36720233686696,"B"
0.130000000000001,3.27835715576095,"A"
0.140000000000001,5.33180336474675,"A"
0.15,2.38505375468526,"B"
0.16,1.41672079029307,"B"
0.17,2.92532754267608,"B"
0.18,3.20966372157549,"A"
0.19,2.59181688861143,"B"
0.200000000000001,2.17058209101655,"B"
0.210000000000001,3.68704174994769,"A"
0.220000000000001,4.42178032373544,"A"
0.23,4.31825887891032,"A"
0.24,1.81243289442498,"A"
0.25,2.37139146985524,"B"
0.26,2.95082903769401,"B"
0.27,1.62716603377302,"B"
0.279999999999999,2.78614952298028,"B"
0.290000000000001,1.63881786707318,"B"
0.300000000000001,2.01202929268547,"B"
0.31,2.19173865490508,"B"
0.32,1.21066974946129,"B"
0.33,3.84339679895663,"A"
0.34,2.54453216551373,"B"
0.35,1.44482960336581,"B"
0.359999999999999,1.82283466356887,"B"
0.370000000000001,3.25496125069782,"A"
0.380000000000001,0.632463756346973,"B"
0.390000000000001,3.56643377111345,"A"
0.4,2.15987435848176,"A"
0.41,2.64496787243003,"B"
0.42,3.42305730354973,"A"
0.43,5.66817326542454,"A"
0.44,3.72707346251138,"A"
0.450000000000001,4.55344951458325,"A"
0.460000000000001,3.55360069174059,"B"
0.470000000000001,2.36404854705005,"A"
0.48,3.1302678630565,"B"
0.49,2.50569814417627,"B"
0.5,4.6820949403043,"A"
0.51,3.50431034578734,"A"
0.52,4.15724193252051,"A"
0.529999999999999,3.3451971595326,"A"
0.540000000000001,2.98631063642036,"A"
0.550000000000001,2.61923823497332,"B"
0.56,2.65808134748598,"B"
0.57,1.57212307543735,"A"
0.58,4.61796945522132,"A"
0.59,3.3298321824195,"A"
0.6,1.02119643088705,"B"
0.609999999999999,3.00864686306522,"B"
0.620000000000001,3.05266715977179,"B"
0.630000000000001,2.47554262908228,"B"
0.640000000000001,2.22175153874443,"B"
0.65,3.76445712027778,"A"
0.66,4.78971643619555,"B"
0.67,3.95072880276338,"A"
0.68,2.68197913643419,"B"
0.69,3.5383941064145,"A"
0.700000000000001,3.22195330709497,"A"
0.710000000000001,3.8824633242341,"A"
0.720000000000001,2.03891925968548,"B"
0.73,3.43042548753754,"A"
0.74,4.84751608910873,"B"
0.75,2.27486135965195,"A"
0.76,1.91205079525364,"B"
0.77,2.84082099197459,"B"
0.779999999999999,4.98636697926779,"A"
0.790000000000001,0.877147251408944,"B"
0.800000000000001,2.00326280531577,"B"
0.81,3.38685307279938,"A"
0.82,2.43963184158497,"B"
0.83,2.93323553658677,"B"
0.84,3.86629177593966,"A"
0.85,3.67112480831619,"A"
0.859999999999999,3.27768968028887,"A"
0.870000000000001,2.36227425239843,"A"
0.880000000000001,3.65736023906147,"A"
0.890000000000001,2.13411869071068,"B"
0.9,3.77553749481685,"A"
0.91,3.85942312163333,"A"
0.92,2.32784683054679,"B"
0.93,3.79553816531668,"B"
0.94,4.29315957189672,"A"
0.950000000000001,3.6413793222986,"A"
0.960000000000001,3.20119346363673,"B"
0.970000000000001,2.94002282584107,"B"
0.98,4.08290976363921,"A"
0.99,3.33199336512199,"A"
1,4.11197713197175,"A"
1.01,3.79119032042971,"A"
1.02,2.55597976083145,"B"
1.03,1.52159542992084,"B"
1.04,3.51117241624757,"A"
1.05,4.65250260092121,"A"
1.06,2.28997190146036,"B"
1.07,3.80631192211611,"A"
1.08,2.75438521155005,"B"
1.09,3.83001541176259,"A"
1.1,3.09596308075265,"B"
1.11,2.73965601835163,"B"
1.12,3.26747426066597,"A"
1.13,3.17893488146486,"B"
1.14,2.61301064979623,"B"
1.15,3.19583477314772,"B"
1.16,2.91144819381557,"B"
1.17,3.46584894825011,"A"
1.18,1.23097853963305,"B"
1.19,2.73246013296659,"B"
1.2,2.98002137375539,"B"
1.21,1.86895737625649,"B"
1.22,1.56178689798086,"B"
1.23,-0.150117071476688,"B"
1.24,1.8301946126409,"B"
1.25,3.84180393491299,"B"
1.26,2.85684016489858,"B"
1.27,4.16829694906425,"A"
1.28,0.906756530985227,"B"
1.29,2.93284706865722,"B"
1.3,4.53194939341252,"A"
1.31,1.50533296121041,"A"
1.32,3.88019716080195,"A"
1.33,1.94550361180624,"B"
1.34,3.29654332565229,"B"
1.35,1.32554842169288,"B"
1.36,2.95465595015467,"B"
1.37,4.20206298334085,"A"
1.38,1.73225786799092,"B"
1.39,0.380860299089929,"B"
1.4,1.70540364529682,"B"
1.41,3.27742584123461,"B"
1.42,3.93010571106309,"A"
1.43,3.2414638018081,"B"
1.44,2.26159856473437,"B"
1.45,3.88346402276304,"A"
1.46,1.61686171799458,"B"
1.47,2.52416032779482,"B"
1.48,1.22637916673676,"B"
1.49,2.83073068284917,"B"
1.5,3.25933544248315,"B"
1.51,2.94483721738979,"B"
1.52,2.68276662676398,"B"
1.53,1.40432064459979,"B"
1.54,4.62180735692912,"A"
1.55,2.30343788221511,"B"
1.56,4.63975634469055,"A"
1.57,4.24283669132701,"A"
1.58,1.22190248715912,"B"
1.59,2.15648002832967,"B"
1.6,2.92694592746939,"A"
1.61,2.66614499595617,"B"
1.62,1.53929724453188,"A"
1.63,3.88710388128619,"A"
1.64,2.03417600559607,"B"
1.65,1.65823358319792,"B"
1.66,1.54515667380054,"B"
1.67,2.22717886149625,"A"
1.68,1.8146453785889,"B"
1.69,4.04957350953662,"A"
1.7,1.85630821901473,"B"
1.71,2.75663067637886,"B"
1.72,1.50023306690171,"A"
1.73,3.5141734363202,"B"
1.74,3.4291060992599,"B"
1.75,2.12884325036989,"B"
1.76,2.25086676974624,"B"
1.77,1.41409384694726,"A"
1.78,2.53484447824915,"B"
1.79,2.08020880225993,"B"
1.8,3.13919001097105,"B"
1.81,1.24061167047166,"B"
1.82,3.16313146998702,"B"
1.83,4.46089616140247,"A"
1.84,2.24881815305175,"B"
1.85,2.37740041639268,"B"
1.86,3.45282074930446,"B"
1.87,1.2019799223604,"B"
1.88,0.944004204991288,"A"
1.89,2.5680424997779,"B"
1.9,3.7935410020546,"A"
1.91,-0.336525923947358,"B"
1.92,4.14617401329935,"A"
1.93,2.4047042056246,"B"
1.94,4.25088833150315,"A"
1.95,3.89678450671689,"A"
1.96,3.84931399406298,"A"
1.97,3.62590017556716,"A"
1.98,3.02382522666222,"A"
1.99,2.22181845221002,"B"
2,1.60513057919166,"B"
2.01,3.33814219244496,"B"
2.02,4.27001784956526,"A"
2.03,1.64849210476063,"B"
2.04,1.79756781511054,"B"
2.05,3.92628033637824,"A"
2.06,3.34976312136167,"B"
2.07,1.48685763340193,"B"
2.08,2.43070046691704,"B"
2.09,0.814764988325938,"A"
2.1,1.6790988878573,"B"
2.11,1.21864153840893,"B"
2.12,2.04109765022739,"B"
2.13,2.5665869886781,"B"
2.14,3.21253172212772,"B"
2.15,3.32063802616692,"A"
2.16,1.82305697486933,"B"
2.17,0.69965759953361,"A"
2.18,2.64817999629477,"B"
2.19,1.12245877721941,"B"
2.2,2.59559494186242,"B"
2.21,4.29760233775367,"B"
2.22,2.65782958495929,"B"
2.23,3.05953249996508,"B"
2.24,1.7840456068105,"B"
2.25,1.22637237817664,"B"
2.26,1.36115286582356,"B"
2.27,3.36796861693088,"B"
2.28,3.26962534217878,"B"
2.29,2.26935560161042,"A"
2.3,3.42755700134715,"B"
2.31,0.58937939025818,"B"
2.32,4.44417037083903,"A"
2.33,1.61699749068404,"B"
2.34,3.00288956309578,"B"
2.35,3.56846369863962,"B"
2.36,3.13194094776411,"B"
2.37,1.54946433050128,"B"
2.38,3.21417730492049,"B"
2.39,2.6037593357614,"B"
2.4,1.74043969982761,"B"
2.41,1.7228777825221,"B"
2.42,1.61802018729317,"B"
2.43,3.74775803800672,"A"
2.44,1.38116956017575,"B"
2.45,1.40204028680742,"B"
2.46,0.602296073609089,"B"
2.47,1.23950758949054,"B"
2.48,3.97840463909934,"A"
2.49,0.371796812658383,"B"
2.5,3.95934539736632,"A"
2.51,1.18030399428137,"B"
2.52,-0.319713822581027,"A"
2.53,3.76407109521478,"A"
2.54,3.09173813093581,"A"
2.55,2.88135847044962,"B"
2.56,2.06761880191561,"B"
2.57,1.55912214722378,"B"
2.58,3.05339249973257,"B"
2.59,3.07080369952339,"B"
2.6,3.14290419446601,"B"
2.61,3.60701186630257,"B"
2.62,2.29566444147006,"A"
2.63,2.88163999941724,"B"
2.64,1.1282621653716,"B"
2.65,1.95011436744264,"B"
2.66,2.25174431111649,"B"
2.67,2.24574368695674,"B"
2.68,1.21591919625806,"B"
2.69,1.79087778403908,"B"
2.7,0.770850108382453,"B"
2.71,3.98730404376416,"A"
2.72,1.40884760337416,"B"
2.73,2.99522738419188,"B"
2.74,1.03002667990348,"A"
2.75,4.07097491918281,"A"
2.76,2.67915700961192,"B"
2.77,0.755253366562086,"A"
2.78,2.7273102056316,"B"
2.79,2.90105262801694,"B"
2.8,3.2755039794,"B"
2.81,2.31812018484164,"B"
2.82,4.30458807705628,"A"
2.83,1.11577980365834,"B"
2.84,2.04561580982343,"A"
2.85,3.60994287729515,"B"
2.86,3.03306490423232,"B"
2.87,2.81849257054782,"B"
2.88,0.984144638124555,"B"
2.89,5.06376156387055,"A"
2.9,2.45817227424106,"A"
2.91,3.39969370272692,"B"
2.92,0.590345174880071,"A"
2.93,3.12624286854433,"A"
2.94,3.89376240620727,"A"
2.95,1.60004503987291,"B"
2.96,2.80665512469251,"B"
2.97,0.420744714810953,"B"
2.98,-0.176873097183392,"B"
2.99,2.5497636335089,"B"
3,1.92198820722938,"B"
3.01,3.76722870728542,"B"
3.02,1.16273695370206,"B"
3.03,2.67562425049984,"B"
3.04,2.37695242812835,"A"
3.05,3.1926495553389,"B"
3.06,1.77024127610336,"B"
3.07,3.97462085016011,"A"
3.08,1.97707242256064,"B"
3.09,2.06932091068259,"B"
3.1,1.31511253955355,"A"
3.11,1.75416328045643,"B"
3.12,1.1464305665219,"A"
3.13,1.59051405148197,"B"
3.14,0.828358247137291,"B"
3.15,3.58362672115626,"B"
3.16,2.39271071821816,"A"
3.17,0.793746530464054,"B"
3.18,2.76283201831616,"B"
3.19,2.85215601643436,"A"
3.2,0.650249991520756,"B"
3.21,5.00537491386765,"A"
3.22,1.36414270073032,"B"
3.23,3.06359758432329,"B"
3.24,3.70816652816293,"B"
3.25,2.48195772529742,"A"
3.26,0.394379822406035,"B"
3.27,1.44083989940864,"B"
3.28,1.86373852964486,"B"
3.29,2.5464370874617,"B"
3.3,3.82782683324436,"B"
3.31,1.96547901095446,"A"
3.32,2.0440129491356,"B"
3.33,4.02515400148118,"A"
3.34,1.49704043062389,"B"
3.35,2.14265088701064,"B"
3.36,1.7338016305785,"B"
3.37,1.06564784699123,"B"
3.38,-0.824075071663121,"B"
3.39,2.60957384083668,"B"
3.4,1.61607156567768,"B"
3.41,2.65894542534001,"B"
3.42,1.76149951245469,"A"
3.43,3.95645041986177,"B"
3.44,1.99349196386438,"B"
3.45,1.51499646353692,"B"
3.46,1.8780885378546,"A"
3.47,3.2985716636863,"A"
3.48,2.68790884606642,"B"
3.49,3.27869329336689,"B"
3.5,2.8988169768866,"B"
3.51,2.1293835491661,"B"
3.52,4.21165218237201,"A"
3.53,3.34558968787241,"B"
3.54,1.88227421167567,"B"
3.55,2.59566202550602,"B"
3.56,0.879338876462673,"A"
3.57,2.565758251637,"A"
3.58,3.31428436954003,"A"
3.59,2.64537416053657,"B"
3.6,4.26193428122114,"A"
3.61,3.07364957518482,"B"
3.62,2.22924915048826,"B"
3.63,1.42870046209201,"B"
3.64,2.6353188641378,"B"
3.65,3.3521572238796,"B"
3.66,1.75066537826339,"A"
3.67,1.93213069210298,"B"
3.68,2.10499759141027,"B"
3.69,2.92278879373431,"B"
3.7,2.82180920942299,"B"
3.71,3.58872606523615,"B"
3.72,3.20092466933468,"B"
3.73,1.00263069315405,"B"
3.74,3.46875784298259,"B"
3.75,4.04101509136269,"B"
3.76,0.872224379442092,"B"
3.77,2.38563210868537,"B"
3.78,2.22582236595023,"B"
3.79,2.7321724372926,"B"
3.8,2.03708938865929,"B"
3.81,2.23657412467003,"B"
3.82,1.26080259025405,"B"
3.83,2.69108917381541,"B"
3.84,2.46901980264344,"B"
3.85,0.350200702309431,"B"
3.86,2.72047159077187,"A"
3.87,1.42400610674338,"B"
3.88,3.17312569408632,"B"
3.89,-0.496861160070599,"B"
3.9,1.92336915336364,"B"
3.91,3.35677472599256,"B"
3.92,1.16647062235259,"B"
3.93,1.60455889520351,"B"
3.94,2.99916441128709,"B"
3.95,3.10715577062353,"B"
3.96,1.51697573899777,"B"
3.97,2.44041382209162,"B"
3.98,0.930469627110804,"B"
3.99,2.99994173127783,"A"
4,1.44481870008004,"B"
4.01,1.02729922818571,"A"
4.02,1.25491668893334,"B"
4.03,1.0018680265907,"B"
4.04,1.81803970319995,"B"
4.05,3.26877015589598,"B"
4.06,3.32952550190751,"B"
4.07,1.54252366491372,"A"
4.08,1.95119390774239,"B"
4.09,1.86925569235609,"B"
4.1,0.23788703368043,"B"
4.11,2.41551946046319,"B"
4.12,0.304226389317926,"B"
4.13,0.594187806541737,"B"
4.14,2.40795837759016,"A"
4.15,2.74913983101234,"A"
4.16,1.99747687639205,"B"
4.17,2.14558730441294,"B"
4.18,1.53930140913773,"B"
4.19,2.50754611198671,"B"
4.2,4.21189733115009,"B"
4.21,2.00251448808176,"B"
4.22,3.33051625029115,"B"
4.23,2.50604669302091,"B"
4.24,1.01110963393392,"B"
4.25,2.89613567923855,"A"
4.26,1.19492316856768,"A"
4.27,1.76484968457861,"B"
4.28,2.4218595801796,"B"
4.29,1.44354086338999,"B"
4.3,1.57162006252336,"B"
4.31,0.484671648878737,"B"
4.32,2.60112920640576,"B"
4.33,1.46610553603513,"B"
4.34,2.73704276144437,"B"
4.35,3.78709963920447,"B"
4.36,2.35244713897613,"B"
4.37,2.39209740568511,"B"
4.38,0.22703752838842,"B"
4.39,1.10728148240423,"B"
4.4,3.10195198540757,"B"
4.41,1.61167414112429,"B"
4.42,2.42988230104258,"B"
4.43,2.39463926029872,"B"
4.44,2.55399509854758,"B"
4.45,2.19101578999457,"B"
4.46,2.35285337988826,"B"
4.47,2.89283827139791,"B"
4.48,3.87397827268629,"B"
4.49,2.79737646516249,"B"
4.5,0.880559057858368,"B"
4.51,2.56459302819884,"B"
4.52,1.30494136026663,"A"
4.53,1.78875525886919,"B"
4.54,2.08146887696738,"B"
4.55,-0.526288038175604,"B"
4.56,1.17557850614226,"B"
4.57,-0.349683419449887,"A"
4.58,1.16819447560394,"B"
4.59,2.0905672331725,"B"
4.6,1.47524153407951,"B"
4.61,2.43431516573833,"A"
4.62,2.81306090006406,"B"
4.63,3.60102905030256,"A"
4.64,3.6635446117044,"B"
4.65,1.05605676311097,"B"
4.66,2.63501033118604,"B"
4.67,3.55578341614364,"B"
4.68,2.49649168880676,"B"
4.69,2.0799870460061,"A"
4.7,2.07712619339854,"B"
4.71,1.03458585255156,"B"
4.72,3.45121284587433,"B"
4.73,1.32880643838853,"B"
4.74,2.21557814166095,"B"
4.75,2.2267600626049,"B"
4.76,0.487232274669188,"B"
4.77,1.66832983836597,"B"
4.78,2.97211869187462,"B"
4.79,3.26514593436721,"B"
4.8,1.97183415121322,"B"
4.81,1.82331552144912,"B"
4.82,-0.342151766239311,"B"
4.83,2.50260729029125,"B"
4.84,2.85643880701735,"A"
4.85,2.47228210631595,"B"
4.86,2.2402743960825,"B"
4.87,1.36514118710837,"B"
4.88,2.94521677593224,"B"
4.89,0.528846077784357,"A"
4.9,2.14283059698906,"A"
4.91,3.59426480558237,"A"
4.92,2.30277138150172,"B"
4.93,1.83009728124855,"A"
4.94,1.53437729264865,"B"
4.95,3.5201297494148,"A"
4.96,1.65899661238195,"B"
4.97,2.37318611927295,"A"
4.98,2.98241449458267,"B"
4.99,2.19717801704514,"B"
5,2.29704174066132,"B"
5.01,2.03779917860979,"B"
5.02,2.0995315013746,"B"
5.03,2.51566443703067,"B"
5.04,0.86107272819676,"A"
5.05,2.60960146138639,"A"
5.06,2.5800715007295,"B"
5.07,2.51535900280486,"A"
5.08,2.33686302278878,"B"
5.09,1.95324323535827,"A"
5.1,3.51098790117948,"B"
5.11,3.8595984543597,"B"
5.12,0.71816607422059,"B"
5.13,2.10660704385619,"A"
5.14,1.29871326571938,"A"
5.15,1.9103681404966,"B"
5.16,1.89364178912426,"B"
5.17,2.58237265412761,"B"
5.18,3.4426583667756,"B"
5.19,2.05489484095822,"B"
5.2,0.0583319620996745,"B"
5.21,4.0950015024446,"B"
5.22,3.02096040088887,"B"
5.23,0.116730930293562,"B"
5.24,1.76609078046721,"B"
5.25,3.20509942161389,"B"
5.26,3.07499474502615,"A"
5.27,1.05698050089243,"B"
5.28,2.18976426771899,"A"
5.29,0.593057963386048,"B"
5.3,2.33113860752273,"B"
5.31,1.84174620162688,"B"
5.32,0.605942470166113,"B"
5.33,1.47216314627887,"B"
5.34,0.485884319013887,"B"
5.35,2.27037688909927,"B"
5.36,1.71853920022901,"B"
5.37,3.80116191334712,"B"
5.38,2.75130987554264,"B"
5.39,2.01377226687478,"A"
5.4,1.84392903714746,"B"
5.41,1.85862127281177,"B"
5.42,2.13337544931482,"A"
5.43,1.71043149939723,"B"
5.44,0.0145600531146142,"A"
5.45,1.85876944377596,"B"
5.46,1.89649805025671,"B"
5.47,2.80817026864656,"A"
5.48,0.0132671128011632,"B"
5.49,4.07730954176691,"A"
5.5,0.981168503467047,"B"
5.51,2.20905820916047,"B"
5.52,3.42481341644306,"B"
5.53,2.33091754747506,"B"
5.54,1.49052654772957,"A"
5.55,1.70596052141802,"B"
5.56,2.22050932299498,"B"
5.57,1.58995152596494,"B"
5.58,2.69243529464452,"B"
5.59,2.45204089158933,"B"
5.6,0.487054697405692,"B"
5.61,3.00561298493327,"B"
5.62,1.51430002321818,"B"
5.63,0.787754876276441,"B"
5.64,1.91292996749977,"B"
5.65,1.75747018498924,"B"
5.66,1.08990775021233,"B"
5.67,3.35128288732508,"B"
5.68,3.79558748909086,"B"
5.69,0.0394250209841756,"B"
5.7,2.04359874085993,"B"
5.71,1.91354364227021,"B"
5.72,3.2258022510187,"A"
5.73,1.75728585312798,"A"
5.74,2.23706304060117,"B"
5.75,3.54996335746657,"B"
5.76,1.95640553105863,"B"
5.77,0.978801556056324,"B"
5.78,1.61512395083201,"B"
5.79,2.84252228071147,"B"
5.8,0.666406917490524,"B"
5.81,1.16827797845748,"A"
5.82,1.17087976842737,"B"
5.83,0.765378586670272,"B"
5.84,2.78203540335585,"A"
5.85,2.46541095526267,"B"
5.86,1.76385134073886,"B"
5.87,-0.162834238633019,"B"
5.88,0.657610268959435,"A"
5.89,0.00602047384994275,"B"
5.9,-0.214523139058449,"B"
5.91,2.53392801808017,"B"
5.92,2.208817428936,"B"
5.93,1.86175259758544,"B"
5.94,2.12361012421548,"B"
5.95,0.907468133984883,"B"
5.96,0.753012320449369,"B"
5.97,1.54143536014542,"B"
5.98,2.01084082076369,"B"
5.99,2.59066642461195,"B"
6,0.541794981762979,"A"
6.01,2.14253868351296,"B"
6.02,0.811536893538749,"B"
6.03,2.58984163505619,"B"
6.04,1.84673084075153,"B"
6.05,2.55156616768914,"B"
6.06,1.12222562708464,"B"
6.07,2.92875210199239,"A"
6.08,2.14399413306124,"B"
6.09,1.75771584394106,"B"
6.1,1.84239298649769,"B"
6.11,2.43401658220362,"A"
6.12,2.95960845285279,"A"
6.13,3.05453280328616,"B"
6.14,-0.0234748184627498,"A"
6.15,1.16297022584895,"B"
6.16,0.63725210680807,"A"
6.17,0.695679146719201,"B"
6.18,2.61166719913977,"B"
6.19,0.982186546907478,"B"
6.2,2.88481776806906,"A"
6.21,1.8245746482728,"B"
6.22,1.26408717996752,"B"
6.23,2.80340347056639,"A"
6.24,0.69004381959721,"B"
6.25,1.80956429397134,"B"
6.26,1.48127826954107,"B"
6.27,0.669787007925483,"B"
6.28,1.65159571538293,"B"
6.29,2.43577443937114,"B"
6.3,2.18832242042138,"B"
6.31,1.48161030883962,"A"
6.32,1.43661054420511,"A"
6.33,-0.371407189644467,"B"
6.34,1.76449503812186,"B"
6.35,1.39475476634234,"A"
6.36,1.74211814288336,"A"
6.37,1.08593965166335,"B"
6.38,1.72952563267349,"A"
6.39,2.08423123044886,"B"
6.4,2.45843193582521,"B"
6.41,1.47578814870112,"B"
6.42,0.996970448818993,"B"
6.43,2.14253413303012,"B"
6.44,1.81396542695309,"B"
6.45,1.98834793337926,"B"
6.46,2.26577134480166,"B"
6.47,1.87920472104371,"B"
6.48,3.48363975943132,"B"
6.49,1.82330171878238,"B"
6.5,2.54861598212279,"B"
6.51,2.35489368879259,"B"
6.52,4.50270425631978,"B"
6.53,0.773917128316424,"B"
6.54,1.66426285258972,"B"
6.55,0.894624417150091,"B"
6.56,2.78492354932655,"B"
6.57,4.31893354756267,"B"
6.58,2.07220914092085,"B"
6.59,2.24644752600527,"B"
6.6,0.484173017270749,"A"
6.61,0.535454499555095,"B"
