t,x
9.33999999999985,70.53402270533
9.34999999999985,70.5928575458715
9.35999999999985,70.6516923864129
9.36999999999985,70.7105272269544
9.37999999999984,70.7693620674958
9.38999999999984,70.8281969080373
9.39999999999984,70.8870317485787
9.40999999999984,70.9458665891202
9.41999999999984,71.0047014296616
9.42999999999984,71.0635362702031
9.43999999999984,71.1223711107445
9.44999999999984,71.181205951286
9.45999999999984,71.2400407918274
9.46999999999984,71.2988756323689
9.47999999999984,71.3577104729103
9.48999999999984,71.4165453134518
9.49999999999984,71.4753801539932
9.50999999999984,71.5342149945347
9.51999999999984,71.5930498350761
9.52999999999984,71.6518846756176
9.53999999999984,71.7107195161591
9.54999999999984,71.7695543567005
9.55999999999984,71.828389197242
9.56999999999984,71.8872240377834
9.57999999999984,71.9460588783249
9.58999999999984,72.0048937188663
9.59999999999984,72.0637285594078
9.60999999999984,72.1225633999492
9.61999999999984,72.1813982404907
9.62999999999984,72.2402330810321
9.63999999999984,72.2990679215736
9.64999999999984,72.357902762115
9.65999999999984,72.4167376026565
9.66999999999984,72.4755724431979
9.67999999999984,72.5344072837394
9.68999999999984,72.5932421242808
9.69999999999984,72.6520769648223
9.70999999999984,72.7109118053637
9.71999999999984,72.7697466459052
9.72999999999984,72.8285814864466
9.73999999999984,72.8874163269881
9.74999999999984,72.9462511675295
9.75999999999984,73.005086008071
9.76999999999984,73.0639208486124
9.77999999999984,73.1227556891539
9.78999999999984,73.1815905296953
9.79999999999984,73.2404253702368
9.80999999999984,73.2992602107782
9.81999999999984,73.3580950513197
9.82999999999984,73.4169298918611
9.83999999999983,73.4757647324026
9.84999999999983,73.534599572944
9.85999999999983,73.5934344134855
9.86999999999983,73.6522692540269
9.87999999999983,73.7111040945684
9.88999999999983,73.7699389351098
9.89999999999983,73.8287737756513
9.90999999999983,73.8876086161927
9.91999999999983,73.9464434567342
9.92999999999983,74.0052782972756
9.93999999999983,74.0641131378171
9.94999999999983,74.1229479783585
9.95999999999983,74.1817828189
9.96999999999983,74.2406176594414
9.97999999999983,74.2994524999829
9.98999999999983,74.3582873405243
9.99999999999983,74.4171221810658
10.0099999999998,74.4759570216072
10.0199999999998,74.5347918621487
10.0299999999998,74.5936267026901
10.0399999999998,74.6524615432316
10.0499999999998,74.711296383773
10.0599999999998,74.7701312243145
10.0699999999998,74.8289660648559
10.0799999999998,74.8878009053974
10.0899999999998,74.9466357459388
10.0999999999998,75.0054705864803
10.1099999999998,75.0643054270217
10.1199999999998,75.1231402675632
10.1299999999998,75.1819751081046
10.1399999999998,75.2408099486461
10.1499999999998,75.2996447891875
10.1599999999998,75.358479629729
10.1699999999998,75.4173144702704
10.1799999999998,75.4761493108119
10.1899999999998,75.5349841513533
10.1999999999998,75.5938189918948
10.2099999999998,75.6526538324362
10.2199999999998,75.7114886729777
10.2299999999998,75.7703235135191
10.2399999999998,75.8291583540606
10.2499999999998,75.8879931946021
10.2599999999998,75.9468280351435
10.2699999999998,76.005662875685
10.2799999999998,76.0644977162264
10.2899999999998,76.1233325567679
10.2999999999998,76.1821673973093
10.3099999999998,76.2410022378508
10.3199999999998,76.2998370783922
10.3299999999998,76.3586719189337
10.3399999999998,76.4175067594751
10.3499999999998,76.4763416000166
10.3599999999998,76.535176440558
10.3699999999998,76.5940112810995
10.3799999999998,76.6528461216409
10.3899999999998,76.7116809621824
10.3999999999998,76.7705158027238
10.4099999999998,76.8293506432653
10.4199999999998,76.8881854838067
10.4299999999998,76.9470203243482
10.4399999999998,77.0058551648896
10.4499999999998,77.0646900054311
10.4599999999998,77.1235248459725
10.4699999999998,77.182359686514
10.4799999999998,77.2411945270554
10.4899999999998,77.3000293675969
10.4999999999998,77.3588642081383
10.5099999999998,77.4176990486798
10.5199999999998,77.4765338892212
10.5299999999998,77.5353687297627
10.5399999999998,77.5942035703041
10.5499999999998,77.6530384108456
10.5599999999998,77.711873251387
10.5699999999998,77.7707080919285
10.5799999999998,77.8295429324699
10.5899999999998,77.8883777730114
10.5999999999998,77.9472126135528
10.6099999999998,78.0060474540943
10.6199999999998,78.0648822946357
10.6299999999998,78.1237171351772
10.6399999999998,78.1825519757186
10.6499999999998,78.2413868162601
10.6599999999998,78.3002216568015
10.6699999999998,78.359056497343
10.6799999999998,78.4178913378844
10.6899999999998,78.4767261784259
10.6999999999998,78.5355610189673
10.7099999999998,78.5943958595088
10.7199999999998,78.6532307000502
10.7299999999998,78.7120655405917
10.7399999999998,78.7709003811331
10.7499999999998,78.8297352216746
10.7599999999998,78.888570062216
10.7699999999998,78.9474049027575
10.7799999999998,79.0062397432989
10.7899999999998,79.0650745838404
10.7999999999998,79.1239094243818
10.8099999999998,79.1827442649233
10.8199999999998,79.2415791054647
10.8299999999998,79.3004139460062
10.8399999999998,79.3592487865476
10.8499999999998,79.4180836270891
10.8599999999998,79.4769184676305
10.8699999999998,79.535753308172
10.8799999999998,79.5945881487134
10.8899999999998,79.6534229892549
10.8999999999998,79.7122578297963
10.9099999999998,79.7710926703378
10.9199999999998,79.8299275108792
10.9299999999998,79.8887623514207
10.9399999999998,79.9475971919622
10.9499999999998,80.0064320325036
10.9599999999998,80.065266873045
10.9699999999998,80.1241017135865
10.9799999999998,80.1829365541279
10.9899999999998,80.2417713946694
10.9999999999998,80.3006062352108
11.0099999999998,80.3594410757523
11.0199999999998,80.4182759162937
11.0299999999998,80.4771107568352
11.0399999999998,80.5359455973766
11.0499999999998,80.5947804379181
11.0599999999998,80.6536152784596
11.0699999999998,80.712450119001
11.0799999999998,80.7712849595425
11.0899999999998,80.8301198000839
11.0999999999998,80.8889546406254
11.1099999999998,80.9477894811668
11.1199999999998,81.0066243217083
11.1299999999998,81.0654591622497
11.1399999999998,81.1242940027912
11.1499999999998,81.1831288433326
11.1599999999998,81.2419636838741
11.1699999999998,81.3007985244155
11.1799999999998,81.359633364957
11.1899999999998,81.4184682054984
11.1999999999998,81.4773030460399
11.2099999999998,81.5361378865813
11.2199999999998,81.5949727271228
11.2299999999998,81.6538075676642
11.2399999999998,81.7126424082057
11.2499999999998,81.7714772487471
11.2599999999998,81.8303120892886
11.2699999999998,81.88914692983
11.2799999999998,81.9479817703715
11.2899999999998,82.0068166109129
11.2999999999998,82.0656514514544
11.3099999999998,82.1244862919958
11.3199999999998,82.1833211325373
11.3299999999998,82.2421559730787
11.3399999999998,82.3009908136202
11.3499999999998,82.3598256541616
11.3599999999998,82.4186604947031
11.3699999999998,82.4774953352445
11.3799999999998,82.536330175786
11.3899999999998,82.5951650163274
11.3999999999998,82.6539998568689
11.4099999999998,82.7128346974103
11.4199999999998,82.7716695379518
11.4299999999998,82.8305043784932
11.4399999999998,82.8893392190347
11.4499999999998,82.9481740595761
11.4599999999998,83.0070089001176
11.4699999999998,83.065843740659
11.4799999999998,83.1246785812005
11.4899999999998,83.1835134217419
11.4999999999998,83.2423482622834
11.5099999999998,83.3011831028248
11.5199999999998,83.3600179433663
11.5299999999998,83.4188527839077
11.5399999999998,83.4776876244492
11.5499999999998,83.5365224649906
11.5599999999998,83.5953573055321
11.5699999999998,83.6541921460735
11.5799999999998,83.713026986615
11.5899999999998,83.7718618271564
11.5999999999998,83.8306966676979
11.6099999999998,83.8895315082393
11.6199999999998,83.9483663487808
11.6299999999998,84.0072011893222
11.6399999999998,84.0660360298637
11.6499999999998,84.1248708704051
11.6599999999998,84.1837057109466
11.6699999999998,84.242540551488
11.6799999999998,84.3013753920295
11.6899999999998,84.3602102325709
11.6999999999998,84.4190450731124
11.7099999999998,84.4778799136538
11.7199999999998,84.5367147541953
11.7299999999998,84.5955495947367
11.7399999999998,84.6543844352782
11.7499999999998,84.7132192758197
11.7599999999998,84.7720541163611
11.7699999999998,84.8308889569026
11.7799999999998,84.889723797444
11.7899999999998,84.9485586379855
11.7999999999998,85.0073934785269
11.8099999999998,85.0662283190684
11.8199999999998,85.1250631596098
11.8299999999998,85.1838980001513
11.8399999999998,85.2427328406927
11.8499999999998,85.3015676812342
11.8599999999998,85.3604025217756
11.8699999999998,85.4192373623171
11.8799999999998,85.4780722028585
11.8899999999998,85.5369070434
11.8999999999998,85.5957418839414
11.9099999999998,85.6545767244829
11.9199999999998,85.7134115650243
11.9299999999998,85.7722464055658
11.9399999999998,85.8310812461072
11.9499999999998,85.8899160866487
11.9599999999998,85.9487509271901
11.9699999999998,86.0075857677316
11.9799999999998,86.066420608273
11.9899999999998,86.1252554488145
11.9999999999998,86.1840902893559
12.0099999999998,86.2429251298974
12.0199999999998,86.3017599704388
12.0299999999998,86.3605948109803
12.0399999999998,86.4194296515217
12.0499999999998,86.4782644920632
12.0599999999998,86.5370993326046
12.0699999999998,86.5959341731461
12.0799999999998,86.6547690136875
12.0899999999998,86.713603854229
12.0999999999998,86.7724386947704
12.1099999999998,86.8312735353119
12.1199999999998,86.8901083758533
12.1299999999998,86.9489432163948
12.1399999999998,87.0077780569362
12.1499999999998,87.0666128974777
12.1599999999998,87.1254477380191
12.1699999999998,87.1842825785606
12.1799999999998,87.243117419102
12.1899999999998,87.3019522596435
12.1999999999998,87.3607871001849
12.2099999999998,87.4196219407264
12.2199999999998,87.4784567812678
12.2299999999998,87.5372916218093
12.2399999999998,87.5961264623507
12.2499999999998,87.6549613028922
12.2599999999998,87.7137961434336
12.2699999999998,87.7726309839751
12.2799999999998,87.8314658245165
12.2899999999998,87.890300665058
12.2999999999998,87.9491355055994
12.3099999999998,88.0079703461409
12.3199999999998,88.0668051866823
12.3299999999998,88.1256400272238
12.3399999999998,88.1844748677652
12.3499999999998,88.2433097083067
12.3599999999998,88.3021445488481
12.3699999999998,88.3609793893896
12.3799999999998,88.419814229931
12.3899999999998,88.4786490704725
12.3999999999998,88.5374839110139
12.4099999999998,88.5963187515554
12.4199999999998,88.6551535920968
12.4299999999998,88.7139884326383
12.4399999999998,88.7728232731797
12.4499999999998,88.8316581137212
12.4599999999998,88.8904929542627
12.4699999999998,88.9493277948041
12.4799999999998,89.0081626353456
12.4899999999998,89.066997475887
12.4999999999998,89.1258323164285
12.5099999999998,89.1846671569699
12.5199999999998,89.2435019975114
12.5299999999998,89.3023368380528
12.5399999999998,89.3611716785943
12.5499999999998,89.4200065191357
12.5599999999998,89.4788413596772
12.5699999999998,89.5376762002186
12.5799999999998,89.5965110407601
12.5899999999998,89.6553458813015
12.5999999999998,89.714180721843
12.6099999999998,89.7730155623844
12.6199999999998,89.8318504029259
12.6299999999998,89.8906852434673
12.6399999999998,89.9495200840088
12.6499999999998,90.0083549245502
12.6599999999998,90.0671897650917
12.6699999999998,90.1260246056331
12.6799999999998,90.1848594461746
12.6899999999998,90.243694286716
12.6999999999998,90.3025291272575
12.7099999999998,90.3613639677989
12.7199999999998,90.4201988083404
12.7299999999998,90.4790336488818
12.7399999999998,90.5378684894233
12.7499999999998,90.5967033299647
12.7599999999998,90.6555381705062
12.7699999999998,90.7143730110476
12.7799999999998,90.7732078515891
12.7899999999998,90.8320426921305
12.7999999999998,90.890877532672
12.8099999999998,90.9497123732134
12.8199999999998,91.0085472137549
12.8299999999998,91.0673820542963
12.8399999999998,91.1262168948378
12.8499999999998,91.1850517353792
12.8599999999998,91.2438865759207
12.8699999999998,91.3027214164621
12.8799999999998,91.3615562570036
12.8899999999998,91.420391097545
12.8999999999998,91.4792259380865
12.9099999999998,91.5380607786279
12.9199999999998,91.5968956191694
12.9299999999998,91.6557304597108
12.9399999999998,91.7145653002523
12.9499999999998,91.7734001407937
12.9599999999998,91.8322349813352
12.9699999999998,91.8910698218766
12.9799999999998,91.9499046624181
12.9899999999998,92.0087395029595
12.9999999999998,92.067574343501
13.0099999999998,92.1264091840424
13.0199999999998,92.1852440245839
13.0299999999998,92.2440788651253
13.0399999999998,92.3029137056668
13.0499999999998,92.3617485462082
13.0599999999998,92.4205833867497
13.0699999999998,92.4794182272911
13.0799999999998,92.5382530678326
13.0899999999998,92.597087908374
13.0999999999998,92.6559227489155
13.1099999999998,92.7147575894569
13.1199999999998,92.7735924299984
13.1299999999998,92.8324272705398
13.1399999999998,92.8912621110813
13.1499999999998,92.9500969516228
13.1599999999998,93.0089317921642
13.1699999999998,93.0677666327057
13.1799999999998,93.1266014732471
13.1899999999998,93.1854363137886
13.1999999999998,93.24427115433
13.2099999999998,93.3031059948715
13.2199999999998,93.3619408354129
13.2299999999998,93.4207756759544
13.2399999999998,93.4796105164958
13.2499999999998,93.5384453570373
13.2599999999998,93.5972801975787
13.2699999999998,93.6561150381202
13.2799999999998,93.7149498786616
13.2899999999998,93.7737847192031
13.2999999999998,93.8326195597445
13.3099999999998,93.891454400286
13.3199999999998,93.9502892408274
13.3299999999998,94.0091240813689
13.3399999999998,94.0679589219103
13.3499999999998,94.1267937624518
13.3599999999998,94.1856286029932
13.3699999999998,94.2444634435347
13.3799999999998,94.3032982840761
13.3899999999998,94.3621331246176
13.3999999999998,94.420967965159
13.4099999999998,94.4798028057005
13.4199999999998,94.5386376462419
13.4299999999998,94.5974724867834
13.4399999999998,94.6563073273248
13.4499999999998,94.7151421678663
13.4599999999998,94.7739770084077
13.4699999999998,94.8328118489492
13.4799999999998,94.8916466894906
13.4899999999998,94.9504815300321
13.4999999999998,95.0093163705735
13.5099999999998,95.068151211115
13.5199999999998,95.1269860516564
13.5299999999998,95.1858208921979
13.5399999999998,95.2446557327393
13.5499999999998,95.3034905732808
13.5599999999998,95.3623254138222
13.5699999999998,95.4211602543637
13.5799999999998,95.4799950949051
13.5899999999998,95.5388299354466
13.5999999999998,95.597664775988
13.6099999999998,95.6564996165295
13.6199999999998,95.7153344570709
13.6299999999998,95.7741692976124
13.6399999999998,95.8330041381538
13.6499999999998,95.8918389786953
13.6599999999998,95.9506738192367
13.6699999999998,96.0095086597782
13.6799999999998,96.0683435003196
13.6899999999998,96.1271783408611
13.6999999999998,96.1860131814025
13.7099999999998,96.244848021944
13.7199999999998,96.3036828624854
13.7299999999998,96.3625177030269
13.7399999999998,96.4213525435683
13.7499999999998,96.4801873841098
13.7599999999998,96.5390222246512
13.7699999999998,96.5978570651927
13.7799999999998,96.6566919057341
13.7899999999998,96.7155267462756
13.7999999999998,96.774361586817
13.8099999999998,96.8331964273585
13.8199999999998,96.8920312678999
13.8299999999998,96.9508661084414
13.8399999999998,97.0097009489828
13.8499999999998,97.0685357895243
13.8599999999997,97.1273706300658
13.8699999999998,97.1862054706072
13.8799999999997,97.2450403111487
13.8899999999998,97.3038751516901
13.8999999999997,97.3627099922316
13.9099999999997,97.421544832773
13.9199999999997,97.4803796733145
13.9299999999997,97.5392145138559
13.9399999999997,97.5980493543974
13.9499999999997,97.6568841949388
13.9599999999997,97.7157190354803
13.9699999999997,97.7745538760217
13.9799999999997,97.8333887165632
13.9899999999997,97.8922235571046
13.9999999999997,97.9510583976461
14.0099999999997,98.0098932381875
14.0199999999997,98.068728078729
14.0299999999997,98.1275629192704
14.0399999999997,98.1863977598119
14.0499999999997,98.2452326003533
14.0599999999997,98.3040674408948
14.0699999999997,98.3629022814362
14.0799999999997,98.4217371219777
14.0899999999997,98.4805719625191
14.0999999999997,98.5394068030606
14.1099999999997,98.598241643602
14.1199999999997,98.6570764841435
14.1299999999997,98.7159113246849
14.1399999999997,98.7747461652264
14.1499999999997,98.8335810057678
14.1599999999997,98.8924158463093
14.1699999999997,98.9512506868507
14.1799999999997,99.0100855273922
14.1899999999997,99.0689203679336
14.1999999999997,99.1277552084751
14.2099999999997,99.1865900490165
14.2199999999997,99.245424889558
14.2299999999997,99.3042597300994
14.2399999999997,99.3630945706409
14.2499999999997,99.4219294111823
14.2599999999997,99.4807642517238
14.2699999999997,99.5395990922652
14.2799999999997,99.5984339328067
14.2899999999997,99.6572687733481
14.2999999999997,99.7161036138896
14.3099999999997,99.774938454431
14.3199999999997,99.8337732949725
14.3299999999997,99.8926081355139
14.3399999999997,99.9514429760554
14.3499999999997,100.010277816597
14.3599999999997,100.069112657138
14.3699999999997,100.12794749768
14.3799999999997,100.186782338221
14.3899999999997,100.245617178763
14.3999999999997,100.304452019304
14.4099999999997,100.363286859846
14.4199999999997,100.422121700387
14.4299999999997,100.480956540928
14.4399999999997,100.53979138147
14.4499999999997,100.598626222011
14.4599999999997,100.657461062553
14.4699999999997,100.716295903094
14.4799999999997,100.775130743636
14.4899999999997,100.833965584177
14.4999999999997,100.892800424719
14.5099999999997,100.95163526526
14.5199999999997,101.010470105802
14.5299999999997,101.069304946343
14.5399999999997,101.128139786884
14.5499999999997,101.186974627426
14.5599999999997,101.245809467967
14.5699999999997,101.304644308509
14.5799999999997,101.36347914905
14.5899999999997,101.422313989592
14.5999999999997,101.481148830133
14.6099999999997,101.539983670675
14.6199999999997,101.598818511216
14.6299999999997,101.657653351757
14.6399999999997,101.716488192299
14.6499999999997,101.77532303284
14.6599999999997,101.834157873382
14.6699999999997,101.892992713923
14.6799999999997,101.951827554465
14.6899999999997,102.010662395006
14.6999999999997,102.069497235548
14.7099999999997,102.128332076089
14.7199999999997,102.187166916631
14.7299999999997,102.246001757172
14.7399999999997,102.304836597713
14.7499999999997,102.363671438255
14.7599999999997,102.422506278796
14.7699999999997,102.481341119338
14.7799999999997,102.540175959879
14.7899999999997,102.599010800421
14.7999999999997,102.657845640962
14.8099999999997,102.716680481504
14.8199999999997,102.775515322045
14.8299999999997,102.834350162586
14.8399999999997,102.893185003128
14.8499999999997,102.952019843669
14.8599999999997,103.010854684211
14.8699999999997,103.069689524752
14.8799999999997,103.128524365294
14.8899999999997,103.187359205835
14.8999999999997,103.246194046377
14.9099999999997,103.305028886918
14.9199999999997,103.36386372746
14.9299999999997,103.422698568001
14.9399999999997,103.481533408542
14.9499999999997,103.540368249084
14.9599999999997,103.599203089625
14.9699999999997,103.658037930167
14.9799999999997,103.716872770708
14.9899999999997,103.77570761125
14.9999999999997,103.834542451791
15.0099999999997,103.893377292333
15.0199999999997,103.952212132874
15.0299999999997,104.011046973416
15.0399999999997,104.069881813957
15.0499999999997,104.128716654498
15.0599999999997,104.18755149504
15.0699999999997,104.246386335581
15.0799999999997,104.305221176123
15.0899999999997,104.364056016664
15.0999999999997,104.422890857206
15.1099999999997,104.481725697747
15.1199999999997,104.540560538289
15.1299999999997,104.59939537883
15.1399999999997,104.658230219371
15.1499999999997,104.717065059913
15.1599999999997,104.775899900454
15.1699999999997,104.834734740996
15.1799999999997,104.893569581537
15.1899999999997,104.952404422079
15.1999999999997,105.01123926262
15.2099999999997,105.070074103162
15.2199999999997,105.128908943703
15.2299999999997,105.187743784245
15.2399999999997,105.246578624786
15.2499999999997,105.305413465327
15.2599999999997,105.364248305869
15.2699999999997,105.42308314641
15.2799999999997,105.481917986952
15.2899999999997,105.540752827493
15.2999999999997,105.599587668035
15.3099999999997,105.658422508576
15.3199999999997,105.717257349118
15.3299999999997,105.776092189659
15.3399999999997,105.8349270302
15.3499999999997,105.893761870742
15.3599999999997,105.952596711283
15.3699999999997,106.011431551825
15.3799999999997,106.070266392366
15.3899999999997,106.129101232908
15.3999999999997,106.187936073449
15.4099999999997,106.246770913991
15.4199999999997,106.305605754532
15.4299999999997,106.364440595074
15.4399999999997,106.423275435615
15.4499999999997,106.482110276156
15.4599999999997,106.540945116698
15.4699999999997,106.599779957239
15.4799999999997,106.658614797781
15.4899999999997,106.717449638322
15.4999999999997,106.776284478864
15.5099999999997,106.835119319405
15.5199999999997,106.893954159947
15.5299999999997,106.952789000488
15.5399999999997,107.011623841029
15.5499999999997,107.070458681571
15.5599999999997,107.129293522112
15.5699999999997,107.188128362654
15.5799999999997,107.246963203195
15.5899999999997,107.305798043737
15.5999999999997,107.364632884278
15.6099999999997,107.42346772482
15.6199999999997,107.482302565361
15.6299999999997,107.541137405903
15.6399999999997,107.599972246444
15.6499999999997,107.658807086985
15.6599999999997,107.717641927527
15.6699999999997,107.776476768068
15.6799999999997,107.83531160861
15.6899999999997,107.894146449151
15.6999999999997,107.952981289693
15.7099999999997,108.011816130234
15.7199999999997,108.070650970776
15.7299999999997,108.129485811317
15.7399999999997,108.188320651858
15.7499999999997,108.2471554924
15.7599999999997,108.305990332941
15.7699999999997,108.364825173483
15.7799999999997,108.423660014024
15.7899999999997,108.482494854566
15.7999999999997,108.541329695107
15.8099999999997,108.600164535649
15.8199999999997,108.65899937619
15.8299999999997,108.717834216732
15.8399999999997,108.776669057273
15.8499999999997,108.835503897814
15.8599999999997,108.894338738356
15.8699999999997,108.953173578897
15.8799999999997,109.012008419439
15.8899999999997,109.07084325998
15.8999999999997,109.129678100522
15.9099999999997,109.188512941063
15.9199999999997,109.247347781605
15.9299999999997,109.306182622146
15.9399999999997,109.365017462688
15.9499999999997,109.423852303229
15.9599999999997,109.48268714377
15.9699999999997,109.541521984312
15.9799999999997,109.600356824853
15.9899999999997,109.659191665395
15.9999999999997,109.718026505936
16.0099999999997,109.776861346478
16.0199999999997,109.835696187019
16.0299999999997,109.894531027561
16.0399999999997,109.953365868102
16.0499999999997,110.012200708643
16.0599999999997,110.071035549185
16.0699999999997,110.129870389726
16.0799999999997,110.188705230268
16.0899999999997,110.247540070809
16.0999999999997,110.306374911351
16.1099999999997,110.365209751892
16.1199999999997,110.424044592434
16.1299999999997,110.482879432975
16.1399999999997,110.541714273517
16.1499999999997,110.600549114058
16.1599999999997,110.659383954599
16.1699999999997,110.718218795141
16.1799999999997,110.777053635682
16.1899999999997,110.835888476224
16.1999999999997,110.894723316765
16.2099999999997,110.953558157307
16.2199999999997,111.012392997848
16.2299999999997,111.07122783839
16.2399999999997,111.130062678931
16.2499999999997,111.188897519472
16.2599999999997,111.247732360014
16.2699999999997,111.306567200555
16.2799999999997,111.365402041097
16.2899999999997,111.424236881638
16.2999999999997,111.48307172218
16.3099999999997,111.541906562721
16.3199999999998,111.600741403263
16.3299999999998,111.659576243804
16.3399999999998,111.718411084346
16.3499999999998,111.777245924887
16.3599999999998,111.836080765428
16.3699999999998,111.89491560597
16.3799999999998,111.953750446511
16.3899999999998,112.012585287053
16.3999999999998,112.071420127594
16.4099999999998,112.130254968136
16.4199999999998,112.189089808677
16.4299999999998,112.247924649219
16.4399999999998,112.30675948976
16.4499999999998,112.365594330301
16.4599999999998,112.424429170843
16.4699999999998,112.483264011384
16.4799999999998,112.542098851926
16.4899999999998,112.600933692467
16.4999999999998,112.659768533009
16.5099999999998,112.71860337355
16.5199999999998,112.777438214092
16.5299999999998,112.836273054633
16.5399999999998,112.895107895175
16.5499999999998,112.953942735716
16.5599999999998,113.012777576257
16.5699999999998,113.071612416799
16.5799999999998,113.13044725734
16.5899999999998,113.189282097882
16.5999999999998,113.248116938423
16.6099999999998,113.306951778965
16.6199999999998,113.365786619506
16.6299999999998,113.424621460048
16.6399999999998,113.483456300589
16.6499999999998,113.542291141131
16.6599999999998,113.601125981672
16.6699999999998,113.659960822213
16.6799999999998,113.718795662755
16.6899999999998,113.777630503296
16.6999999999998,113.836465343838
16.7099999999998,113.895300184379
16.7199999999998,113.954135024921
16.7299999999998,114.012969865462
16.7399999999998,114.071804706004
16.7499999999998,114.130639546545
16.7599999999998,114.189474387086
16.7699999999998,114.248309227628
16.7799999999998,114.307144068169
16.7899999999998,114.365978908711
16.7999999999998,114.424813749252
16.8099999999998,114.483648589794
16.8199999999998,114.542483430335
16.8299999999998,114.601318270877
16.8399999999998,114.660153111418
16.8499999999998,114.71898795196
16.8599999999998,114.777822792501
16.8699999999998,114.836657633042
16.8799999999998,114.895492473584
16.8899999999998,114.954327314125
16.8999999999998,115.013162154667
16.9099999999998,115.071996995208
16.9199999999998,115.13083183575
16.9299999999998,115.189666676291
16.9399999999999,115.248501516833
16.9499999999999,115.307336357374
16.9599999999999,115.366171197915
16.9699999999999,115.425006038457
16.9799999999999,115.483840878998
16.9899999999999,115.54267571954
16.9999999999999,115.601510560081
17.0099999999999,115.660345400623
17.0199999999999,115.719180241164
17.0299999999999,115.778015081706
17.0399999999999,115.836849922247
17.0499999999999,115.895684762789
17.0599999999999,115.95451960333
17.0699999999999,116.013354443871
17.0799999999999,116.072189284413
17.0899999999999,116.131024124954
17.0999999999999,116.189858965496
17.1099999999999,116.248693806037
17.1199999999999,116.307528646579
17.1299999999999,116.36636348712
17.1399999999999,116.425198327662
17.1499999999999,116.484033168203
17.1599999999999,116.542868008745
17.1699999999999,116.601702849286
17.1799999999999,116.660537689827
17.1899999999999,116.719372530369
17.1999999999999,116.77820737091
17.2099999999999,116.837042211452
17.2199999999999,116.895877051993
17.2299999999999,116.954711892535
17.2399999999999,117.013546733076
17.2499999999999,117.072381573618
17.2599999999999,117.131216414159
17.2699999999999,117.1900512547
17.2799999999999,117.248886095242
17.2899999999999,117.307720935783
17.2999999999999,117.366555776325
17.3099999999999,117.425390616866
17.3199999999999,117.484225457408
17.3299999999999,117.543060297949
17.3399999999999,117.601895138491
17.3499999999999,117.660729979032
17.3599999999999,117.719564819574
17.3699999999999,117.778399660115
17.3799999999999,117.837234500656
17.3899999999999,117.896069341198
17.3999999999999,117.954904181739
17.4099999999999,118.013739022281
17.4199999999999,118.072573862822
17.4299999999999,118.131408703364
17.4399999999999,118.190243543905
17.4499999999999,118.249078384447
17.4599999999999,118.307913224988
17.4699999999999,118.366748065529
17.4799999999999,118.425582906071
17.4899999999999,118.484417746612
17.4999999999999,118.543252587154
17.5099999999999,118.602087427695
17.5199999999999,118.660922268237
17.5299999999999,118.719757108778
17.5399999999999,118.77859194932
17.5499999999999,118.837426789861
17.5599999999999,118.896261630403
17.5699999999999,118.955096470944
17.58,119.013931311485
17.59,119.072766152027
17.6,119.131600992568
17.61,119.19043583311
17.62,119.249270673651
17.63,119.308105514193
17.64,119.366940354734
17.65,119.425775195276
17.66,119.484610035817
17.67,119.543444876358
17.68,119.6022797169
17.69,119.661114557441
17.7,119.719949397983
17.71,119.778784238524
17.72,119.837619079066
17.73,119.896453919607
17.74,119.955288760149
17.75,120.01412360069
17.76,120.072958441232
17.77,120.131793281773
17.78,120.190628122314
17.79,120.249462962856
17.8,120.308297803397
17.81,120.367132643939
17.82,120.42596748448
17.83,120.484802325022
17.84,120.543637165563
17.85,120.602472006105
17.86,120.661306846646
17.87,120.720141687188
17.88,120.778976527729
17.89,120.83781136827
17.9,120.896646208812
17.91,120.955481049353
17.92,121.014315889895
17.93,121.073150730436
17.94,121.131985570978
17.95,121.190820411519
17.96,121.249655252061
17.97,121.308490092602
17.98,121.367324933143
17.99,121.426159773685
18,121.484994614226
18.01,121.543829454768
18.02,121.602664295309
18.03,121.661499135851
18.04,121.720333976392
18.05,121.779168816934
18.06,121.838003657475
18.07,121.896838498017
18.08,121.955673338558
18.09,122.014508179099
18.1,122.073343019641
18.11,122.132177860182
18.12,122.191012700724
18.13,122.249847541265
18.14,122.308682381807
18.15,122.367517222348
18.16,122.42635206289
18.17,122.485186903431
18.18,122.544021743972
18.19,122.602856584514
18.2,122.661691425055
18.21,122.720526265597
18.2200000000001,122.779361106138
18.2300000000001,122.83819594668
18.2400000000001,122.897030787221
18.2500000000001,122.955865627763
18.2600000000001,123.014700468304
18.2700000000001,123.073535308846
18.2800000000001,123.132370149387
18.2900000000001,123.191204989928
18.3000000000001,123.25003983047
18.3100000000001,123.308874671011
18.3200000000001,123.367709511553
18.3300000000001,123.426544352094
18.3400000000001,123.485379192636
18.3500000000001,123.544214033177
18.3600000000001,123.603048873719
18.3700000000001,123.66188371426
18.3800000000001,123.720718554802
18.3900000000001,123.779553395343
18.4000000000001,123.838388235884
18.4100000000001,123.897223076426
18.4200000000001,123.956057916967
18.4300000000001,124.014892757509
18.4400000000001,124.07372759805
18.4500000000001,124.132562438592
18.4600000000001,124.191397279133
18.4700000000001,124.250232119675
18.4800000000001,124.309066960216
18.4900000000001,124.367901800757
18.5000000000001,124.426736641299
18.5100000000001,124.48557148184
18.5200000000001,124.544406322382
18.5300000000001,124.603241162923
